Date,close,high,low,open,volume
2015-02-24,51.34315490722656,51.489325359818324,51.12389365229358,51.12389365229358,14549700
2015-02-25,51.745140075683594,51.81822531336314,51.56242419346161,51.67204926195783,23253921
2015-02-26,51.37970733642578,51.63550845147407,51.19699145767042,51.56242321518114,8688633
2015-03-02,51.160457611083984,51.56243486559002,50.9777416910444,51.37971894555044,6589376
2015-03-03,51.08736801147461,51.23353850465032,50.7950214490763,51.19699866937984,5067933
2015-03-04,51.1239013671875,51.19699218055855,50.79501501120251,50.831560417888035,6414710
2015-03-05,50.94118881225586,51.16045011459417,50.6853876768922,51.12390470552227,3761886
2015-03-06,51.0142707824707,51.087356011892034,50.64883905931846,50.83155492089458,3067298
2015-03-09,50.5026741027832,50.79502066064375,50.356503611876335,50.758475249893635,7464997
2015-03-10,50.393028259277344,50.4661190587497,50.13722718925949,50.42957365901352,6958375
2015-03-11,50.46613693237305,50.53922218168492,49.91798919846333,49.95452903509572,10039248
2015-03-12,50.90464782714844,50.90464782714844,50.2834149193118,50.31995475151018,5710306
2015-03-13,50.75846862792969,50.97772991173191,50.75846862792969,50.904644675813195,4527676
2015-03-16,50.35649871826172,50.685385078864606,50.31995331106306,50.685385078864606,6079977
2015-03-17,50.539215087890625,50.97773209825777,50.429584441287254,50.5757549193942,7096344
2015-03-18,51.08736801147461,51.27008391596769,50.57576013326585,50.57576013326585,18621093
2015-03-19,51.6355094909668,51.81822537340047,51.34316296386367,51.525878846297346,12488588
2015-03-20,51.56242752075195,51.635512763147645,51.45279686913513,51.635512763147645,4499069
2015-03-23,51.708595275878906,51.8182259217084,51.48933398421992,51.56242479880376,7600178
2015-03-24,51.525875091552734,51.781676193110144,51.416244454872185,51.56242049579485,4504710
2015-03-25,51.34315490722656,51.59895598728482,51.233524279760076,51.52587076098894,4458758
2015-03-26,50.7219352722168,50.94119100795907,50.539219371074836,50.7219352722168,9508125
2015-03-27,50.24687957763672,50.72194209976207,50.17379432255148,50.72194209976207,10014444
2015-03-30,50.283416748046875,50.35650199114806,50.100700852270606,50.24687133847297,10353567
2015-03-31,50.46613693237305,50.61230743099679,50.283421021069806,50.42959151969356,7643034
2015-04-01,50.17377471923828,50.31994517229874,50.06414409142026,50.21031454448072,8234217
2015-04-02,50.795005798339844,50.977721646535315,50.35648887787976,50.35648887787976,7800933
2015-04-07,50.86810302734375,50.941188268661115,50.68538713602711,50.831563194708316,3447972
2015-04-08,50.4295768737793,50.868093818342196,50.3199462436272,50.868093818342196,5069880
2015-04-09,50.5026741027832,51.05082180775418,50.39304344657965,50.42958885732977,6205517
2015-04-10,50.90464782714844,51.01427847583641,50.758471770215664,50.94118765934682,4600451
2015-04-13,51.05082702636719,51.12391227929168,50.904656520518195,51.087372440853116,4199759
2015-04-14,50.795005798339844,51.05080687060447,50.795005798339844,51.05080687060447,4562606
2015-04-15,50.17377471923828,50.795007508813256,49.991058864890036,50.61229165446501,17266917
2015-04-16,50.94118881225586,50.94118881225586,50.35650129943129,50.39304113245664,15774474
2015-04-17,50.46613693237305,50.83156875497952,50.35650627038168,50.83156875497952,9237191
2015-04-20,50.393028259277344,50.539204282176925,50.10068736556844,50.21031241268672,9571501
2015-04-21,50.393028259277344,50.64883490534032,50.319943035850116,50.4661190587497,2864363
2015-04-22,50.90464782714844,51.01427847583641,50.61230128932931,50.64884669757411,11311979
2015-04-23,52.25674819946289,52.25674819946289,51.270083439577505,51.30662327450847,24334093
2015-04-24,52.76834487915039,53.24340729105243,52.40291311246362,52.40291311246362,26527170
2015-04-27,53.170326232910156,53.57230343828554,53.06069557907626,53.353042130617744,13281661
2015-04-28,53.060699462890625,53.42613128505385,52.87798355180902,53.24341537397224,16465262
2015-04-29,52.47600555419922,53.133778293799445,52.329829497363065,52.98760781300971,10074684
2015-04-30,52.22019577026367,52.47600246063502,52.000940062004624,52.32982641241624,6780532
2015-05-04,52.3298225402832,52.36636794364526,51.781674946126515,52.22019190624273,5381376
2015-05-05,52.0374755859375,52.18365162206026,51.818219895821805,52.18365162206026,6801050
2015-05-06,52.11056900024414,52.18365423394074,51.525875978579485,51.74513725571521,6603488
2015-05-07,51.48933792114258,51.74514463965271,51.27008218876537,51.74514463965271,10204224
2015-05-08,51.525875091552734,51.635505728233284,51.489329687310615,51.489329687310615,5647296
2015-05-11,51.781681060791016,52.03748218639473,51.37970945656984,51.89131170777728,11222257
2015-05-12,51.672054290771484,51.78168494598336,51.56242921160636,51.598969045979146,9064022
2015-05-13,51.964393615722656,52.03747885034599,51.672047101183324,51.672047101183324,6874083
2015-05-14,51.23352813720703,51.85476097156356,51.16044290540846,51.78167573976498,16520264
2015-05-15,51.160457611083984,51.41625878392993,50.94119627661754,51.37971894555044,11642867
2015-05-18,51.34315490722656,51.379700308397176,51.160439053464195,51.19698445463481,3248292
2015-05-19,52.11056900024414,52.22019406276609,51.452790744882876,51.452790744882876,8458272
2015-05-20,51.745140075683594,52.07402643326468,51.745140075683594,52.07402643326468,7530606
2015-05-21,51.27007293701172,51.306612764457576,50.97772643721639,51.27007293701172,11567932
2015-05-22,51.672054290771484,51.85477019077569,51.30662249076306,51.30662249076306,6152758
