Date,Close,High,Low,Open,Volume
2020-02-24,298.9234619140625,309.2516130317988,297.82943361740735,299.5909926147371,161088400
2020-02-25,289.8653869628906,300.9537849122823,288.9753556178095,300.33262751806444,218913200
2020-02-26,288.79925537109375,294.92753417541184,288.05756715627723,291.28394201367996,194773800
2020-02-27,275.828857421875,288.85494714160865,275.828857421875,283.19948124610926,284353500
2020-02-28,274.66986083984375,276.18107801250426,264.7310869708262,267.66080322517865,384975800
2020-03-02,286.56488037109375,286.62978587022843,273.00104573152623,276.4777622675633,238703600
2020-03-03,278.3598327636719,290.9687308042171,275.88442635371035,286.9450141305417,300139100
2020-03-04,290.0601806640625,290.28270980148613,281.22468460487516,283.81137008875044,176613400
2020-03-05,280.4179992675781,285.99002519387477,278.1465617782972,282.75437053991976,186366800
2020-03-06,275.7825012207031,277.0063125968884,269.07940784772484,271.786596086874,228667200
2020-03-09,254.24542236328125,263.4795766599722,253.52226621282233,255.23742431137154,309417300
2020-03-10,267.4012756347656,267.49396545505346,253.56856487503316,263.89674596128964,276444100
2020-03-11,254.36578369140625,261.39340102044827,251.1394095609728,260.2437760584396,255316300
2020-03-12,230.02879333496094,247.22695063558876,229.630122559618,237.34380294581774,392220700
2020-03-13,249.6931610107422,251.69575319668994,230.40896982633384,243.91716556293562,329566100
2020-03-16,222.3708038330078,238.17826430573805,220.0622588716851,223.6038668959046,297240000
2020-03-17,234.37709045410156,237.5015098258838,219.7934251575421,227.18259484964452,262070500
2020-03-18,222.50985717773438,230.26988391983323,211.4029107680486,219.03314065933228,327597100
2020-03-19,222.98269653320312,229.3520511289964,215.2968410618975,221.81452481822967,289322000
2020-03-20,213.37342834472656,227.98689507054252,213.093652650611,226.17769504257595,347158800
2020-03-23,207.91783142089844,214.19406437131502,203.5440473871526,212.8045351378094,326025200
2020-03-24,226.75587463378906,227.64183331906816,218.0362965748379,218.6144892073509,235494500
2020-03-25,230.15048217773438,239.06592291440546,223.5851517615496,228.35993751877487,299430300
2020-03-26,243.58888244628906,245.08098139998648,232.2580745843836,232.6963864785221,257632800
2020-03-27,236.33349609375,243.2252347272653,234.12329470547348,236.1936153337271,224341200
2020-03-30,244.008544921875,244.7359531833572,236.4360311074794,238.45971965339606,171369500
2020-03-31,240.37147521972656,245.57523702023772,238.94463501152492,242.99201162524744,194881100
2020-04-01,229.55361938476562,240.28758024752457,227.45532299466728,231.26023548964358,189554600
2020-04-02,234.8506622314453,235.64334345021692,228.09880553341145,228.65835693606002,177660400
2020-04-03,231.45608520507812,236.24020557889955,228.68633280233766,233.8527985965166,135561200
2020-04-06,247.00205993652344,248.99778619074328,231.43737881283968,240.4553868148469,188061200
2020-04-07,247.25393676757812,256.4864356164454,247.03012758286806,255.72171628872943,201427200
2020-04-08,255.55384826660156,257.39102447097054,247.36583058306135,249.89310405019953,153774500
2020-04-09,259.4427185058594,262.24044719516786,256.8967751530002,258.8644973370292,189999200
2020-04-13,257.0740051269531,258.79927710047826,253.1105555612745,258.4542283977677,114839100
2020-04-14,264.6557922363281,265.6909380967998,256.93406289185134,262.0352555449032,134143400
2020-04-15,259.03240966796875,264.7957245378407,256.88746704010765,258.85521788905936,121775000
2020-04-16,260.281982421875,261.1492713218988,257.1671818160106,260.3285998406004,131798300
2020-04-17,267.3136901855469,267.92916551234094,263.3595472336006,266.1386349144531,146684800
2020-04-20,262.6040954589844,267.4535024683319,262.38028630654054,263.555312816834,100109300
2020-04-21,254.630615234375,259.29349626399676,253.67936928995314,258.07182371103323,126385700
2020-04-22,260.281982421875,262.05387123288057,258.2396385863591,259.58255038121786,92951600
2020-04-23,260.26336669921875,264.79570206245927,259.9556290598479,261.5783026237401,104709700
2020-04-24,263.8910217285156,264.5718124279683,259.7224060301362,261.80206067589125,85063200
2020-04-27,267.6959533691406,268.83369732934307,265.4298003167585,265.8960883584814,77896600
2020-04-28,266.4650573730469,271.75274947176473,266.15729123229136,271.39836589633586,105270000
2020-04-29,273.440673828125,274.9980886853594,270.8294717165585,271.8739525611851,118745600
2020-04-30,270.8946838378906,273.5431962344626,269.1321015558982,272.0417340912882,122901700
2020-05-01,263.7232360839844,271.0626063501023,262.5388460753186,266.0733179026497,125180000
2020-05-04,264.4505615234375,264.75829905588773,260.30992214526503,261.8113557216955,80873200
2020-05-05,266.8940124511719,269.7476936403709,264.58121299131085,267.3136831683947,79569900
2020-05-06,265.08477783203125,269.01091556129825,264.64646589123663,268.6192495052489,73632600
2020-05-07,268.28350830078125,270.2419239683566,267.77060278640107,268.34879546369257,75250400
2020-05-08,272.72259521484375,273.1982181997466,270.31653260177217,271.4636116112568,76452400
2020-05-11,272.7784729003906,274.17733686398236,270.33512839757736,270.7641053776233,79514200
2020-05-12,267.3417053222656,274.4012874687864,267.20179608580287,273.9816451393227,95870800
2020-05-13,262.6134948730469,267.82659303640895,260.15147975118873,266.77277725136986,144721100
2020-05-14,265.7562255859375,265.8867714472554,254.58395310614455,260.1421274300295,121977900
2020-05-15,266.9779052734375,267.0245226980321,262.37097670882946,263.33152902720104,111146300
2020-05-18,275.10992431640625,276.74193234201203,272.96501086673743,273.29138970388954,119703800
2020-05-19,272.2842712402344,276.23838517730223,272.26562996202875,274.50380712527533,95189300
2020-05-20,276.909912109375,277.7865362290429,275.6416218272868,275.87476593443307,85861700
2020-05-21,274.9980773925781,277.5999729875924,273.8883094257428,276.7793013690956,78293900
2020-05-22,275.52032470703125,275.6975164681969,273.450004330225,274.7089879374664,63958200
2020-05-26,278.91485595703125,281.8151825155114,275.53893492584734,281.5727036149408,88951400
2020-05-27,283.0648498535156,283.10216086991176,276.8538890120153,281.74991401022817,104817400
