Date,Close,High,Low,Open,Volume
2020-02-24,35.583038330078125,35.793918072413,34.85425946187945,34.993814372397836,3653400
2020-02-25,34.86046600341797,35.76290957144186,34.686797813918716,35.63576205525679,2890800
2020-02-26,35.04964065551758,35.55823788076364,34.87907784552986,34.87907784552986,2844300
2020-02-27,33.32228088378906,34.89148441041917,33.281967454276476,34.73332189732571,4027500
2020-02-28,31.802696228027344,32.70204157023854,31.157649488869975,32.63381502919899,6843000
2020-03-02,34.150299072265625,34.22162391915781,31.94224904275599,31.94224904275599,3792300
2020-03-03,34.13479232788086,35.37527052221114,33.843282117121426,34.342573827297954,3951600
2020-03-04,36.08854293823242,36.14436207766,34.26814267326245,34.786041933133255,3619500
2020-03-05,35.38457489013672,35.5365337097675,34.60617677646319,34.91009441572474,4935300
2020-03-06,34.26812744140625,34.82324158017231,33.39049182121279,34.38287461929162,3780000
2020-03-09,32.785770416259766,33.62308928483379,31.77477981240237,31.85541375182483,4302600
2020-03-10,32.46945571899414,33.737839914950605,31.694155972377786,33.592084811845204,5967000
2020-03-11,30.801006317138672,31.619721134135954,30.326526003862163,31.588709720094755,5482200
2020-03-12,27.616518020629883,29.077890981162422,27.513691645808063,28.488980341163426,5299800
2020-03-13,29.928544998168945,30.02825478829929,26.709785883965225,29.024923687898944,5042700
2020-03-16,26.582035064697266,28.909637748133296,25.971311639335685,27.10862812221582,4251600
2020-03-17,29.61072540283203,29.875579361932672,27.10863036028598,27.255080257602454,6676200
2020-03-18,28.53261375427246,29.754060791705427,27.7785587112749,28.180514578422837,6797400
2020-03-19,27.42021942138672,28.853550442590382,26.647468486603177,28.59492793106401,5260500
2020-03-20,25.083271026611328,27.987323609455057,24.824650275091855,27.987323609455057,6484500
2020-03-23,22.702693939208984,25.105078622437983,22.328782238445026,25.105078622437983,5381700
2020-03-24,25.8591365814209,25.921454310013065,23.802619444748423,23.964648748401153,5926200
2020-03-25,27.096166610717773,28.361235224093058,25.637908018914803,25.859140266023946,5907300
2020-03-26,29.233694076538086,29.941010690713885,27.435801082891345,27.435801082891345,5097900
2020-03-27,28.909639358520508,29.738478466463288,27.81906289866568,28.055872798826485,3381900
2020-03-30,30.984846115112305,31.106368530381477,28.91898110210075,29.29912421310079,4312200
2020-03-31,29.585798263549805,31.283983429240905,29.47050901775297,31.009779666759275,4547100
