Date,close,high,low,open,volume
2015-02-23,29.70258331298828,29.70258331298828,28.956669632602775,29.037067738780927,283896400
2015-02-24,29.5172176361084,29.836577975147815,29.293889966856423,29.68918089559116,276912400
2015-02-25,28.762371063232422,29.38992472080922,28.6194414810838,29.380989705088034,298846800
2015-02-26,29.126394271850586,29.226891041668456,28.27551639557092,28.762369079791174,365150000
2015-02-27,28.68867301940918,29.159894523514826,28.63954066105051,29.032596120210176,248059200
2015-03-02,28.829370498657227,29.09513099327998,28.652943124085446,28.865103746677615,192386800
2015-03-03,28.88967514038086,28.925408394847473,28.606047970582004,28.80034541192503,151265200
2015-03-04,28.706546783447266,28.934342037034497,28.657417814743102,28.831613182865414,126665200
2015-03-05,28.230854034423828,28.753440009760507,28.08569069554529,28.715474711488366,226068400
2015-03-06,28.273286819458008,28.891903806205928,28.197356218394752,28.675275661982294,291368400
2015-03-09,28.39388084411621,28.936568873655904,27.929358864959124,28.577009471918817,354114000
2015-03-10,27.806535720825195,28.411753655552587,27.64797323937458,28.2308587422092,275426400
2015-03-11,27.299575805664062,27.864594577511763,27.27054381992919,27.860128773496793,275756000
2015-03-12,27.793127059936523,27.89362553089279,27.163343116592372,27.315205996029857,193450800
2015-03-13,27.601062774658203,28.0052869699526,27.375503080417058,27.781959325381774,207309200
2015-03-16,27.90479850769043,27.90479850769043,27.440278135444775,27.665837910518682,143497200
2015-03-17,28.371553421020508,28.434084909271395,28.061128030164138,28.11695995951032,204092400
2015-03-18,28.69090461730957,28.845001247215315,28.221916874295566,28.36261268604332,261083600
2015-03-19,28.47428321838379,28.86510671353808,28.45195078800316,28.75344285777971,183238000
2015-03-20,28.116954803466797,28.675272290689996,27.95169279998705,28.64177450230927,274780400
2015-03-23,28.409515380859375,28.552444966857443,28.25541872876409,28.38941670651046,150838800
2015-03-24,28.293384552001953,28.594874877800912,28.264350862901242,28.413981704634534,131369200
2015-03-25,27.554168701171875,28.322416469959414,27.554168701171875,28.25988499182182,206620800
2015-03-26,27.746227264404297,27.88915682669982,27.379970048040168,27.415703290541437,190291600
2015-03-27,27.525131225585938,27.848955617286265,27.449200646951795,27.8199236379005,158184800
2015-03-30,28.221923828125,28.228623386927342,27.69263653262168,27.703803599862415,188398800
2015-03-31,27.78866195678711,28.248716410272372,27.773029088091636,28.159385001788998,168362400
2015-04-01,27.74846839904785,27.94276412315744,27.491641187782598,27.875765127573377,162485600
2015-04-02,27.987422943115234,28.04102110569997,27.735063294751196,27.9226577157252,128880400
2015-04-06,28.440776824951172,28.476510067980243,27.766328049398123,27.79759378512116,148776000
2015-04-07,28.141521453857422,28.612741291445364,28.13482189606946,28.505544959128052,140049200
2015-04-08,28.049957275390625,28.22862010735405,27.909261445321576,28.105789197397314,149316800
2015-04-09,28.26435089111328,28.26881839891246,27.840029658360844,28.105788441342266,129936000
2015-04-10,28.384950637817383,28.409516821392867,27.974028483200485,28.128123439254246,160752000
2015-04-13,28.32911491394043,28.713240487086196,28.275516749623428,28.668572226421336,145460400
2015-04-14,28.20628547668457,28.427379393486362,28.119187821464017,28.36261416455353,102098400
2015-04-15,28.3134765625,28.391640891963274,28.141515037680797,28.23084643014794,115881600
2015-04-16,28.17725372314453,28.384948539200966,28.163854607223158,28.201819904903736,113476000
2015-04-17,27.860126495361328,28.170551816596443,27.79536126738247,28.03878931074127,207828000
2015-04-20,28.496610641479492,28.612740281366165,27.9539243296978,28.043255739378658,188217200
2015-04-21,28.34252166748047,28.630612925916385,28.2889217880854,28.608282198618024,129740400
2015-04-22,28.72440528869629,28.78023720904142,28.21075264383407,28.360381781433826,150618000
2015-04-23,28.958900451660156,29.1263962151015,28.617209366856617,28.65294261424118,183083600
2015-04-24,29.095129013061523,29.173295061822373,28.86063427448883,29.142029323860005,178103600
2015-04-27,29.624408721923828,29.731608437749635,29.28941727731387,29.548478145662443,387816800
2015-04-28,29.15766143798828,30.046504652742044,28.93656921509768,30.028641437076313,475696000
2015-04-29,28.728870391845703,29.38768631523267,28.652939804382193,29.068329393289822,253544400
2015-04-30,27.949460983276367,28.72887415096198,27.822164267042012,28.72887415096198,332781600
2015-05-01,28.79810905456543,29.06163753839043,27.982964232796686,28.16162538798553,234050400
2015-05-04,28.74226951599121,29.159894562599675,28.644004799142163,28.92093232774315,203953200
2015-05-05,28.094629287719727,28.68644641276238,28.090161778933343,28.619447411809634,197085600
2015-05-06,27.91819953918457,28.30678930583008,27.549708450053586,28.264356492603415,288564000
2015-05-07,28.09087371826172,28.27476727952215,27.812789436572668,27.98098482959033,175763600
2015-05-08,28.620134353637695,28.620134353637695,28.281500416299426,28.40932887184174,222201600
2015-05-11,28.328590393066406,28.606672974255993,28.173850078151617,28.568549094369533,168143200
2015-05-12,28.227672576904297,28.454174472680343,27.992198343941556,28.167121277698104,192640000
2015-05-13,28.25907325744629,28.523700783059066,28.227676916354287,28.29046959853829,138776800
2015-05-14,28.918399810791016,28.918399810791016,28.516974896234426,28.573040038722173,180814000
2015-05-15,28.878034591674805,29.039502476024015,28.75244921983536,28.945313447144432,152832000
2015-05-18,29.19647216796875,29.3153299475111,28.786075082741206,28.790561250443744,203531600
2015-05-19,29.169567108154297,29.351217579534275,29.073133306369215,29.30860753376486,178532800
2015-05-20,29.16732406616211,29.373643343707954,29.005856210353336,29.153868981835398,145819600
2015-05-21,29.46558952331543,29.519413279900895,29.115743660369798,29.169567416955264,158921600
2015-05-22,29.72348403930664,29.81991783006731,29.467827215861035,29.512682051718205,182384000
2015-05-26,29.068649291992188,29.806468364377803,28.95651902510816,29.736948146420776,282790400
