Date,Close,High,Low,Open,Volume
2020-02-24,6.803477764129639,7.017331521390516,6.672028863906741,6.726550261165262,856916000
2020-02-25,6.523900032043457,6.940652838446092,6.422076803304993,6.878662580999284,1055496000
2020-02-26,6.663315773010254,6.85750187414254,6.522655793674137,6.524149185910407,747732000
2020-02-27,6.292397975921631,6.651109629275853,6.199979866175503,6.349692063052161,906416000
2020-02-28,6.727583408355713,6.787119624602028,6.023114198656315,6.039804104630413,1133252000
2020-03-02,6.88601541519165,6.914911901595098,6.501646248420042,6.897723580832641,890744000
2020-03-03,6.623459339141846,7.001601002494389,6.538016139994308,6.9418158024702805,652792000
2020-03-04,7.0872931480407715,7.096759173649993,6.656091758718386,6.730823614864431,597408000
2020-03-05,6.807796955108643,7.054660044424946,6.7632069060369,6.887759521157765,540328000
2020-03-06,6.627195835113525,6.685735718620198,6.426915009073002,6.628192183854788,515412000
2020-03-09,6.114037990570068,6.461788815925447,5.933187662922128,5.976033501292181,614160000
2020-03-10,6.503639221191406,6.503639221191406,6.127739714689334,6.390545330229934,580648000
2020-03-11,6.139697074890137,6.392040820436532,6.042546177251704,6.363642741477302,499964000
2020-03-12,5.388394832611084,5.881871994131221,5.375690318882319,5.616325848711314,816540000
2020-03-13,5.99945068359375,6.003934490620265,5.470600445132963,5.741875759107956,634836000
2020-03-16,4.892426013946533,5.632268767774696,4.832640822497974,5.291243400431755,726972000
2020-03-17,5.412308216094971,5.50173726705432,4.757909163908616,5.004772210226213,833632000
2020-03-18,5.052352428436279,5.229715334583032,4.500833721531289,4.9845959620842075,874268000
2020-03-19,5.305192947387695,5.398856353083109,4.817444986138072,5.030927725960266,765512000
2020-03-20,5.125340461730957,5.737391738796096,5.109895868556676,5.455404616991607,804636000
2020-03-23,5.298219203948975,5.392630494221181,4.945237119241586,5.124343755250975,643876000
2020-03-24,6.207203388214111,6.293892369267523,5.680844342374413,5.704509166078749,1101644000
2020-03-25,6.118521690368652,6.522071828479255,6.069696811294183,6.322289456486441,793432000
2020-03-26,6.40798282623291,6.532037022693763,6.227630417479036,6.325777648596913,696108000
2020-03-27,6.2956366539001465,6.554456877535488,6.194748864743846,6.227630747488496,638828000
2020-03-30,6.615986347198486,6.625203404905446,6.3170598567555505,6.361151497466314,602252000
2020-03-31,6.566413879394531,6.860358120752145,6.420687075782608,6.656091437255974,949960000
2020-04-01,6.054998874664307,6.514847163336129,6.0104093136777506,6.368373493954087,656912000
2020-04-02,6.363891124725342,6.3770935756374705,6.036068666788707,6.0841456956311735,675764000
2020-04-03,6.075925827026367,6.36787690075576,5.9384197292098895,6.3262763731236715,663212000
2020-04-06,6.685983657836914,6.722851406371749,6.3006176899892115,6.358161215896839,727884000
2020-04-07,6.452571868896484,6.931352276611925,6.409476586316657,6.907686978881598,784520000
2020-04-08,6.6498637199401855,6.67477433677172,6.491681849460009,6.561680449942679,542444000
2020-04-09,6.5502214431762695,6.798579270169041,6.487197761128774,6.775661826768394,525564000
2020-04-13,6.722103118896484,6.730821761776914,6.402003015628118,6.490435236346996,398408000
2020-04-14,7.073342800140381,7.10746999844819,6.822742820852914,6.850393515337179,530948000
2020-04-15,6.995871067047119,7.0788231528143495,6.8598597316528584,6.905196685074108,366148000
2020-04-16,7.34113073348999,7.4482460551488385,7.138110319316644,7.151312770670126,745620000
2020-04-17,7.281843185424805,7.444757816553697,7.147824563212531,7.4233346594423395,539120000
2020-04-20,7.150564670562744,7.31123763687663,7.106224070871141,7.155297920181035,449388000
2020-04-21,6.713634490966797,7.093768805205675,6.653849298267767,7.032489327158765,735160000
2020-04-22,7.128144264221191,7.170990573210536,6.860356495994185,6.9059424068557425,483356000
2020-04-23,7.0748372077941895,7.302270303040195,7.049677622078282,7.1702448389106745,424160000
2020-04-24,7.213837623596191,7.215830320819517,6.9898919999060425,7.0646238473465095,352328000
2020-04-27,7.400416851043701,7.560342428567096,7.323692313741811,7.3483539588186595,479388000
2020-04-28,7.257928848266602,7.577780016000437,7.252448693645676,7.5478871836807295,442904000
2020-04-29,7.434793949127197,7.487604224796875,7.317465232954582,7.392695014582472,379160000
2020-04-30,7.280847549438477,7.434794583415721,7.266897717897561,7.380738511064173,375916000
2020-05-01,7.0441975593566895,7.196649836228696,6.995871084634672,7.083306977260118,342096000
2020-05-04,7.256185531616211,7.269886394077095,6.996866918863015,6.996866918863015,317556000
2020-05-05,7.317216873168945,7.479882551510657,7.256185885177733,7.3603121598757735,368896000
2020-05-06,7.41810417175293,7.5229778265667155,7.3588173879229135,7.39668148775447,323464000
2020-05-07,7.5944695472717285,7.657742191157191,7.506037321864539,7.557352833414235,373732000
2020-05-08,7.784536838531494,7.790764372976235,7.632333559060353,7.6662117835597305,339216000
2020-05-11,8.036630630493164,8.0834623304068,7.750906707148762,7.779553742464113,469060000
2020-05-12,7.774573802947998,8.143249419961077,7.764858809454808,8.09442500897853,493060000
2020-05-13,7.752154350280762,8.049585556938084,7.567567108250094,7.889162025835023,625852000
2020-05-14,8.00175952911377,8.007239685160364,7.659986703722661,7.813684792754124,602312000
2020-05-15,8.460362434387207,8.470076954369944,7.845819505621132,7.861513068911251,987660000
2020-05-18,8.718932151794434,8.884587360341651,8.649431958807005,8.729145557605761,774460000
